"chemical_ID","Confidence","score","Module_RTclust","mz","time","MatchCategory","theoretical.mz","delta_ppm","Name","Formula","MonoisotopicMass","Adduct","ISgroup","mean_int_vec","MD"
"HMDB34681",0,0,"7_1",347.14502,374.3,"Multiple",347.14489,0.37,"3-Hydroxy-4-butanolide","C10H16O8","264.084517488","M+2ACN+H","ISgroup_7_10_15",5623685.3,0.145
"HMDB34679",0,0,"15_1",185.0922,394.9,"Multiple",185.09216,0.22,"Cinncassiol D2 glucoside","C26H42O11","530.272712186","M+2H+Na","ISgroup_15_11_10",10069500.9,0.092
"HMDB34672",0,0,"7_1",226.18021,113.1,"Multiple",226.18015,0.27,"(5alpha8beta9beta)-59-Epoxy-36-megastigmadien-8-ol","C13H20O2","208.146329884","M+NH4","ISgroup_7_1_19",5417430.5,0.18
"HMDB34660",0,0,"2_1",253.11245,190.7,"Multiple",253.11468,8.81,"Heterophyllin","C30H32O7","504.214803378","M+2H","ISgroup_2_3_12",17963802.1,0.112
"HMDB34655",0,0,"7_1",175.10781,551.7,"Multiple",175.10933,8.68,"3-Epikatonic acid","C30H48O3","456.360345402","M+3Na","ISgroup_7_12_11",918150.6,0.108
"HMDB34655",0,0,"9_1",175.10786,394.7,"Multiple",175.10933,8.39,"3-Epikatonic acid","C30H48O3","456.360345402","M+3Na","ISgroup_9_10_11",17952881.4,0.108
"HMDB34654",0,0,"7_1",175.10781,551.7,"Multiple",175.10933,8.68,"Katonic acid","C30H48O3","456.360345402","M+3Na","ISgroup_7_12_11",918150.6,0.108
"HMDB34654",0,0,"9_1",175.10786,394.7,"Multiple",175.10933,8.39,"Katonic acid","C30H48O3","456.360345402","M+3Na","ISgroup_9_10_11",17952881.4,0.108
"HMDB34652",0,0,"7_1",175.10781,551.7,"Multiple",175.10933,8.68,"Soyasapogenol E","C30H48O3","456.360345402","M+3Na","ISgroup_7_12_11",918150.6,0.108
"HMDB34652",0,0,"9_1",175.10786,394.7,"Multiple",175.10933,8.39,"Soyasapogenol E","C30H48O3","456.360345402","M+3Na","ISgroup_9_10_11",17952881.4,0.108
"HMDB34631",0,0,"6_1",344.22803,112.4,"Multiple",344.22608,5.66,"(4Z9a)-9-Angeloyloxy-410(14)-oplopadien-3-one","C20H28O3","316.203844762","2M+3H2O+2H","ISgroup_6_1_23",5945673.2,0.228
"HMDB34630",0,0,"6_1",344.22803,112.4,"Multiple",344.22608,5.66,"(4Z9a)-9-(3-Methyl-2-butenoyloxy)-410(14)-oplopadien-3-one","C20H28O3","316.203844762","2M+3H2O+2H","ISgroup_6_1_23",5945673.2,0.228
"HMDB34621",0,0,"7_1",181.03095,467.4,"Multiple",181.03014,4.47,"2-O-Acetyl-trans-coutaric acid","C15H14O9","338.063782046","M+H+Na","ISgroup_7_11_4",20532596.7,0.031
"HMDB34608",0,0,"13_1",233.08951,325.7,"Multiple",233.0914,8.11,"PSF-A","C23H28O10","464.168247116","M+2H","ISgroup_13_1_9",2226878.8,0.09
"HMDB34591",0,0,"8_1",122.03538,415.9,"Multiple",122.03472,5.41,"Lansamide 3","C18H19NO3","297.136493479","M+3Na","ISgroup_8_21_4",12167527.8,0.035
"HMDB34581",0,0,"7_1",212.16453,118.4,"Multiple",212.16451,0.09,"2-Hexenyl butanoate","C10H18O2","170.13067982","M+ACN+H","ISgroup_7_1_17",1468797.1,0.165
"HMDB34576",0,0,"16_1",193.05307,583.3,"Multiple",193.05483,9.12,"3-Acetoxyscirpene-415-diol","C17H24O6","324.1572885","M+Na+K","ISgroup_16_12_6",42452086.5,0.053
"HMDB34576",0,0,"7_1",347.14502,374.3,"Multiple",347.14651,4.29,"3-Acetoxyscirpene-415-diol","C17H24O6","324.1572885","M+Na","ISgroup_7_10_15",5623685.3,0.145
"HMDB34576",0,0,"7_1",347.14502,374.3,"Multiple",347.14651,4.29,"3-Acetoxyscirpene-415-diol","C17H24O6","324.1572885","2M+2Na","ISgroup_7_10_15",5623685.3,0.145
"HMDB34566",0,0,"7_1",212.09517,527.9,"Multiple",212.09695,8.39,"Neotame","C20H30N2O5","378.21547208","M+2Na","ISgroup_7_12_10",59140600.5,0.095
"HMDB34557",0,0,"13_1",124.1181,450.8,"Unique",124.11702,8.7,"88-Diethoxy-26-dimethyl-2-octanol","C14H30O3","246.219494826","M+2H","ISgroup_13_7_12",2555810.9,0.118
"HMDB34553",0,0,"10_1",201.12344,558.3,"Multiple",201.12498,7.66,"(3b24R25x)-26-Benzoyloxystigmast-5-ene-3-ol","C36H54O3","534.407295594","M+3Na","ISgroup_10_26_13",584626.6,0.123
"HMDB34531",0,0,"6_1",256.17549,119.9,"Multiple",256.17333,8.43,"Camelliagenin B","C30H48O5","488.350174646","M+H+Na","ISgroup_6_1_18",2348542,0.175
"HMDB34502",0,0,"6_1",256.17549,119.9,"Multiple",256.17333,8.43,"Arjunolic acid","C30H48O5","488.350174646","M+H+Na","ISgroup_6_1_18",2348542,0.175
"HMDB34497",0,0,"7_1",165.13246,495.8,"Multiple",165.13269,1.39,"meso-Pristane","C19H40","268.31300128","M+Na+K","ISgroup_7_11_14",5488986.6,0.132
"HMDB34497",0,0,"15_1",165.13253,535.2,"Multiple",165.13269,0.97,"meso-Pristane","C19H40","268.31300128","M+Na+K","ISgroup_15_21_14",6375599.2,0.133
"HMDB34489",0,0,"1_1",388.03646,230.9,"Multiple",388.0348,4.28,"()-Norushinsunine N-oxide","C18H17NO4","311.115758037","M+2K-H","ISgroup_1_3_4",7476833.4,0.036
"HMDB34466",0,9,"7_6",117.05489,590.8,"Multiple",117.05462,2.31,"Acetoxyacetone","C5H8O3","116.047344122","M+H","ISgroup_7_12_6",3921614.7,0.055
"HMDB34466",0,9,"11_1",117.05493,567.3,"Multiple",117.05462,2.65,"Acetoxyacetone","C5H8O3","116.047344122","M+H","ISgroup_11_40_6",7605265.4,0.055
"HMDB34465",0,0,"13_1",117.04864,325.5,"Multiple",117.04935,6.07,"2-Methyl-2-buten-1-ol","C5H10O","86.073164942","2M+Na+K","ISgroup_13_1_5",135324253.3,0.049
"HMDB34461",0,0,"7_1",134.09035,246.4,"Multiple",134.08968,5,"Heptyl heptanoate","C14H28O2","228.20893014","M+H+K","ISgroup_7_6_10",1498514.5,0.09
"HMDB34457",0,0,"13_1",117.04864,325.5,"Multiple",117.04935,6.07,"Propyl heptanoate","C10H20O2","172.146329884","M+Na+K","ISgroup_13_1_5",135324253.3,0.049
"HMDB34455",0,0,"7_1",132.10205,306.1,"Multiple",132.10271,5,"Exaltolide","C15H28O2","240.20893014","M+H+Na","ISgroup_7_8_11",125409903.3,0.102
"HMDB34455",0,0,"17_1",132.10198,360.2,"Multiple",132.10271,5.53,"Exaltolide","C15H28O2","240.20893014","M+H+Na","ISgroup_17_8_11",17883541.5,0.102
"HMDB34453",0,0,"5_1",147.98367,183.2,"Multiple",147.98484,7.91,"4-22-Bithiophen-5-yl-3-butyn-1-ol","C12H10OS2","234.017306322","M+Na+K","ISgroup_5_1_99",2487169.5,0.984
"HMDB34450",0,0,"7_1",212.16453,118.4,"Multiple",212.1645,0.14,"Neocnidilide","C12H18O2","194.13067982","M+NH4","ISgroup_7_1_17",1468797.1,0.165
"HMDB34448",0,0,"2_1",152.05674,448.5,"Multiple",152.05691,1.12,"Methyl phenyl sulfide","C7H8S","124.034670946","2M+3H2O+2H","ISgroup_2_18_6",6658746.2,0.057
"HMDB34443",0,0,"4_1",328.0856,403.3,"Multiple",328.08563,0.09,"Questinol","C16H12O6","300.063388116","2M+3H2O+2H","ISgroup_4_5_9",1371236.7,0.086
"HMDB34439",0,9,"2_1",87.04461,530.1,"Multiple",87.04406,6.32,"Isocrotonic acid","C4H6O2","86.036779436","M+H","ISgroup_2_23_5",2148108.2,0.045
"HMDB34439",0,9,"17_1",87.04463,615.8,"Multiple",87.04406,6.55,"Isocrotonic acid","C4H6O2","86.036779436","M+H","ISgroup_17_24_5",4130444.4,0.045
"HMDB34437",0,0,"14_1",230.99514,789.1,"Multiple",230.99729,9.31,"Biphenyl","C12H10","154.07825032","M+2K-H","ISgroup_14_1863_100",37455956,0.995
"HMDB34429",0,0,"7_1",226.18021,113.1,"Multiple",226.18016,0.22,"Cyclohexyl pentanoate","C11H20O2","184.146329884","M+ACN+H","ISgroup_7_1_19",5417430.5,0.18
"HMDB34428",0,0,"7_1",226.18021,113.1,"Multiple",226.18016,0.22,"Cyclohexyl 3-methylbutanoate","C11H20O2","184.146329884","M+ACN+H","ISgroup_7_1_19",5417430.5,0.18
"HMDB34427",0,0,"7_1",212.16453,118.4,"Multiple",212.16451,0.09,"Cyclohexyl butanoate","C10H18O2","170.13067982","M+ACN+H","ISgroup_7_1_17",1468797.1,0.165
"HMDB34422",0,0,"7_1",226.18021,113.1,"Multiple",226.18096,3.32,"3-Hydroxystigmast-5-en-7-one","C29H48O2","428.36543078","M+H+Na","ISgroup_7_1_19",5417430.5,0.18
"HMDB34422",0,0,"7_44",253.14778,554.8,"Multiple",253.14587,7.55,"3-Hydroxystigmast-5-en-7-one","C29H48O2","428.36543078","M+2K","ISgroup_7_12_15",3530002,0.148
"HMDB34418",0,0,"6_1",239.14899,119.7,"Multiple",239.14842,2.38,"Pollinastanol","C28H48O","400.370516158","M+2K","ISgroup_6_1_15",5930265.4,0.149
"HMDB34414",0,0,"1_1",377.13312,606.1,"Multiple",377.13594,7.48,"3-Hydroxy-4-methoxyglabridin","C21H22O5","354.146723814","M+Na","ISgroup_1_37_14",1595263.3,0.133
"HMDB34414",0,0,"1_5",418.15982,660.4,"Multiple",418.16249,6.39,"3-Hydroxy-4-methoxyglabridin","C21H22O5","354.146723814","M+ACN+Na","ISgroup_1_41_16",1499377.6,0.16
"HMDB34414",0,0,"1_1",377.13312,606.1,"Multiple",377.13594,7.48,"3-Hydroxy-4-methoxyglabridin","C21H22O5","354.146723814","2M+2Na","ISgroup_1_37_14",1595263.3,0.133
"HMDB34406",0,0,"7_1",148.10585,496.7,"Multiple",148.10525,4.05,"5alpha-Androst-16-en-3-one","C19H28O","272.214015518","M+H+Na","ISgroup_7_11_11",27423015.6,0.106
"HMDB34406",0,0,"15_1",148.1059,535.6,"Multiple",148.10525,4.39,"5alpha-Androst-16-en-3-one","C19H28O","272.214015518","M+H+Na","ISgroup_15_21_11",32042432.4,0.106
"HMDB34386",0,0,"3_1",465.92599,789.7,"Multiple",465.92785,3.99,"Glycerol 12-dioctadecanoate 3-(9Z-octadecenoate)","C57H108O6","888.814591188","M+ACN+2H","ISgroup_3_507_93",135673234.7,0.926
"HMDB34376",0,0,"13_1",136.05071,359.6,"Multiple",136.05188,8.6,"Imperatorin","C16H14O4","270.089208936","M+2H","ISgroup_13_2_6",4029238.6,0.051
"HMDB34370",0,0,"3_1",159.01712,577.6,"Multiple",159.01589,7.74,"Ibervirin","C5H9NS2","147.017640673","2M+H+Na","ISgroup_3_1_2",13569601.3,0.017
"HMDB34365",0,9,"7_1",175.10781,551.7,"Multiple",175.10772,0.51,"L-Theanine","C7H14N2O3","174.100442324","M+H","ISgroup_7_12_11",918150.6,0.108
"HMDB34365",0,9,"9_1",175.10786,394.7,"Multiple",175.10772,0.8,"L-Theanine","C7H14N2O3","174.100442324","M+H","ISgroup_9_10_11",17952881.4,0.108
"HMDB34355",0,0,"7_1",154.05328,264.6,"Multiple",154.05393,4.22,"5-Hydroxymethyl-2-furancarboxaldehyde","C6H6O3","126.031694058","2M+3H2O+2H","ISgroup_7_6_6",13185458.2,0.053
"HMDB34328",0,0,"7_1",212.16453,118.4,"Multiple",212.16531,3.68,"(3beta5alpha6a)-Cholesta-814-diene-36-diol","C27H44O2","400.334130652","M+H+Na","ISgroup_7_1_17",1468797.1,0.165
"HMDB34324",0,0,"7_2",181.10196,263.5,"Multiple",181.10052,7.95,"S-Propyl-L-cysteine","C6H13NO2S","163.066699355","M+NH4","ISgroup_7_6_11",4563859.1,0.102
"HMDB34324",0,0,"7_1",181.10201,246.5,"Multiple",181.10052,8.23,"S-Propyl-L-cysteine","C6H13NO2S","163.066699355","M+NH4","ISgroup_7_6_11",6793672.3,0.102
"HMDB34292",0,0,"5_1",247.10056,494.8,"Multiple",247.10245,7.65,"Nb-Methyltetrahydroharmol","C13H16N2O","216.126263144","2M+Na+K","ISgroup_5_24_11",1086653,0.101
"HMDB34289",0,0,"7_1",165.13246,495.8,"Multiple",165.13269,1.39,"Nonadecane","C19H40","268.31300128","M+Na+K","ISgroup_7_11_14",5488986.6,0.132
"HMDB34289",0,0,"15_1",165.13253,535.2,"Multiple",165.13269,0.97,"Nonadecane","C19H40","268.31300128","M+Na+K","ISgroup_15_21_14",6375599.2,0.133
"HMDB34273",0,0,"10_1",137.06315,561.2,"Multiple",137.06206,7.95,"Benzyl thiocyanate","C8H7NS","149.029919919","M+3ACN+2H","ISgroup_10_26_7",1271881.7,0.063
"HMDB34266",0,0,"15_1",185.0922,394.9,"Multiple",185.09266,2.49,"L-Coprine","C8H14N2O4","202.095356946","M+H-H2O","ISgroup_15_11_10",10069500.9,0.092
"HMDB34266",0,0,"7_3",143.08163,453.4,"Multiple",143.0815,0.91,"L-Coprine","C8H14N2O4","202.095356946","M+2ACN+2H","ISgroup_7_11_9",15323366,0.082
"HMDB34266",0,0,"4_1",143.0816,420.6,"Multiple",143.0815,0.7,"L-Coprine","C8H14N2O4","202.095356946","M+2ACN+2H","ISgroup_4_6_9",17642606.4,0.082
"HMDB34266",0,0,"7_4",143.08153,474.2,"Multiple",143.0815,0.21,"L-Coprine","C8H14N2O4","202.095356946","M+2ACN+2H","ISgroup_7_11_9",146255354.8,0.082
"HMDB34264",0,0,"1_1",377.13312,606.1,"Multiple",377.13594,7.48,"Glyceollin IV","C21H22O5","354.146723814","M+Na","ISgroup_1_37_14",1595263.3,0.133
"HMDB34264",0,0,"1_5",418.15982,660.4,"Multiple",418.16249,6.39,"Glyceollin IV","C21H22O5","354.146723814","M+ACN+Na","ISgroup_1_41_16",1499377.6,0.16
"HMDB34264",0,0,"1_1",377.13312,606.1,"Multiple",377.13594,7.48,"Glyceollin IV","C21H22O5","354.146723814","2M+2Na","ISgroup_1_37_14",1595263.3,0.133
"HMDB34262",0,0,"7_1",360.15015,606,"Multiple",360.14823,5.33,"Byssochlamic acid","C18H20O6","332.125988372","2M+3H2O+2H","ISgroup_7_12_16",4094981.2,0.15
"HMDB34261",0,0,"7_43",175.10781,551.7,"Multiple",175.10693,5.03,"()-2-Octanol","C8H18O","130.135765198","M+2Na-H","ISgroup_7_12_11",918150.6,0.108
"HMDB34261",0,0,"9_1",175.10786,394.7,"Multiple",175.10693,5.31,"()-2-Octanol","C8H18O","130.135765198","M+2Na-H","ISgroup_9_10_11",17952881.4,0.108
"HMDB34261",0,0,"7_1",226.18021,113.1,"Multiple",226.17984,1.64,"()-2-Octanol","C8H18O","130.135765198","3M+Na+K","ISgroup_7_1_19",5417430.5,0.18
"HMDB34260",0,0,"5_1",201.02509,385.7,"Multiple",201.02655,7.26,"22-Dihydroperoxypropane","C3H8O4","108.042258744","3M+2K","ISgroup_5_18_3",1703032.3,0.025
"HMDB34246",0,0,"9_2",168.06907,414.5,"Multiple",168.06958,3.03,"Furfuryl acetate","C7H8O3","140.047344122","2M+3H2O+2H","ISgroup_9_11_7",3174048,0.069
"HMDB34241",0,0,"7_16",111.0687,584,"Multiple",111.06787,7.47,"4-Methoxybenzyl alcohol","C8H10O2","138.068079564","M+2ACN+2H","ISgroup_7_12_7",5247042.7,0.069
"HMDB34241",0,0,"7_21",353.0556,640.4,"Multiple",353.0552,1.13,"4-Methoxybenzyl alcohol","C8H10O2","138.068079564","2M+2K-H","ISgroup_7_13_6",9904028.4,0.056
"HMDB34237",0,0,"17_1",144.10197,300.5,"Multiple",144.10191,0.42,"Propyl acetate","C5H10O2","102.068079564","M+ACN+H","ISgroup_17_4_11",90114088.6,0.102
"HMDB34237",0,0,"17_21",144.10193,516.8,"Multiple",144.10191,0.14,"Propyl acetate","C5H10O2","102.068079564","M+ACN+H","ISgroup_17_17_11",5695549,0.102
"HMDB34235",0,0,"13_1",117.04864,325.5,"Multiple",117.04935,6.07,"2-Pentanone","C5H10O","86.073164942","2M+Na+K","ISgroup_13_1_5",135324253.3,0.049
"HMDB34233",0,0,"7_40",287.044,545.6,"Multiple",287.04463,2.19,"(E)-2-Butenal","C4H6O","70.041864814","3M+2K-H","ISgroup_7_12_5",12749421.8,0.044
"HMDB34232",0,0,"7_1",352.92813,789.8,"Multiple",352.92772,1.16,"(Chloromethyl)oxirane","C3H5ClO","92.002892489","3M+2K-H","ISgroup_7_24_93",15014536.2,0.928
"HMDB34232",0,0,"14_1",248.02169,789.5,"Multiple",248.02155,0.56,"(Chloromethyl)oxirane","C3H5ClO","92.002892489","2M+ACN+Na","ISgroup_14_1863_3",156173818.2,0.022
"HMDB34224",0,0,"6_1",239.14899,119.7,"Multiple",239.14842,2.38,"Dihydrobrassicasterol","C28H48O","400.370516158","M+2K","ISgroup_6_1_15",5930265.4,0.149
"HMDB34214",0,0,"16_1",193.05307,583.3,"Multiple",193.05475,8.7,"5-Deoxykievitone","C20H20O5","340.13107375","M+2Na","ISgroup_16_12_6",42452086.5,0.053
"HMDB34210",0,0,"6_1",239.14899,119.7,"Multiple",239.14946,1.97,"3-Nonyl-1H-pyrazole","C12H22N2","194.178298714","M+2Na-H","ISgroup_6_1_15",5930265.4,0.149
"HMDB34191",0,0,"2_1",272.13391,514.4,"Multiple",272.13186,7.53,"Withaperuvin B","C28H40O9","520.267232878","M+H+Na","ISgroup_2_22_14",1871386.6,0.134
"HMDB34180",0,0,"7_1",177.03615,402.9,"Multiple",177.03465,8.47,"Protohypericin","C30H18O8","506.100167552","M+2H+Na","ISgroup_7_11_4",14161599.7,0.036
"HMDB34179",0,0,"18_42",195.06871,576.2,"Multiple",195.0704,8.66,"Malabaricano","C20H24O5","344.162373878","M+2Na","ISgroup_18_36_7",759014.4,0.069
"HMDB34179",0,0,"16_1",195.06869,550.1,"Multiple",195.0704,8.77,"Malabaricano","C20H24O5","344.162373878","M+2Na","ISgroup_16_10_7",2230737.6,0.069
"HMDB34177",0,0,"17_1",119.03546,229.2,"Multiple",119.03625,6.64,"(S)-4-(4-Methylphenyl)-2-pentanone","C12H16O","176.120115134","M+Na+K","ISgroup_17_1_4",1540356.2,0.035
"HMDB34174",0,9,"2_1",139.05018,420.7,"Multiple",139.0502,0.14,"(E)-Urocanic acid","C6H6N2O2","138.042927446","M+H","ISgroup_2_17_6",122763794.8,0.05
"HMDB34174",0,9,"6_1",139.05023,205.6,"Multiple",139.0502,0.22,"(E)-Urocanic acid","C6H6N2O2","138.042927446","M+H","ISgroup_6_5_6",5755993.2,0.05
"HMDB34174",0,9,"6_1",139.05029,186.5,"Multiple",139.0502,0.65,"(E)-Urocanic acid","C6H6N2O2","138.042927446","M+H","ISgroup_6_5_6",9149910.5,0.05
"HMDB34170",0,0,"7_1",184.06398,325.5,"Multiple",184.06245,8.31,"2-Hydroxybenzaldehyde","C7H6O2","122.036779436","3M+2H","ISgroup_7_8_7",6388697.6,0.064
"HMDB34169",0,9,"7_5",166.08634,474.2,"Multiple",166.08625,0.54,"Methyl N-methylanthranilate","C9H11NO2","165.078978601","M+H","ISgroup_7_11_9",10841494.7,0.086
"HMDB34169",0,9,"17_1",166.08635,261.1,"Multiple",166.08625,0.6,"Methyl N-methylanthranilate","C9H11NO2","165.078978601","M+H","ISgroup_17_2_9",24821223.4,0.086
"HMDB34169",0,9,"7_1",166.08636,418.3,"Multiple",166.08625,0.66,"Methyl N-methylanthranilate","C9H11NO2","165.078978601","M+H","ISgroup_7_11_9",7152153.4,0.086
"HMDB34156",0,0,"7_1",198.1854,108,"Multiple",198.18524,0.81,"Ethyl stearate","C20H40O2","312.302830524","M+2ACN+2H","ISgroup_7_1_19",4937441.9,0.185
"HMDB34153",0,0,"15_1",148.1059,535.6,"Multiple",148.10533,3.85,"Ethyl tetradecanoate","C16H32O2","256.240230268","M+H+K","ISgroup_15_21_11",32042432.4,0.106
"HMDB34153",0,0,"7_1",148.10585,496.7,"Multiple",148.10533,3.51,"Ethyl tetradecanoate","C16H32O2","256.240230268","M+H+K","ISgroup_7_11_11",27423015.6,0.106
"HMDB34152",0,0,"7_1",184.16975,111.8,"Multiple",184.16959,0.87,"1-Nonen-3-ol","C9H18O","142.135765198","M+ACN+H","ISgroup_7_1_17",5725425,0.17
"HMDB34148",0,0,"7_1",119.08353,345.7,"Multiple",119.0844,7.31,"2-Tridecanone","C13H26O","198.198365454","M+H+K","ISgroup_7_9_9",14793979,0.084
"HMDB34145",0,0,"5_1",247.10056,494.8,"Multiple",247.1021,6.23,"(-)-cis-Rotenolone","C23H22O7","410.136553058","M+2ACN+2H","ISgroup_5_24_11",1086653,0.101
"HMDB34132",0,0,"7_1",353.0556,640.4,"Multiple",353.0541,4.25,"Rutacultin","C16H18O4","274.120509064","M+2K+H","ISgroup_7_13_6",9904028.4,0.056
"HMDB34121",0,0,"7_1",171.0765,598.8,"Multiple",171.07803,8.94,"1-Methoxy-4-(2-propenyl)benzene","C10H12O","148.088815006","M+Na","ISgroup_7_12_8",1126739.1,0.077
"HMDB34121",0,0,"5_1",176.11112,408.5,"Multiple",176.11106,0.34,"1-Methoxy-4-(2-propenyl)benzene","C10H12O","148.088815006","2M+3H2O+2H","ISgroup_5_18_12",820537.4,0.111
"HMDB34121",0,0,"7_1",171.0765,598.8,"Multiple",171.07803,8.94,"1-Methoxy-4-(2-propenyl)benzene","C10H12O","148.088815006","2M+2Na","ISgroup_7_12_8",1126739.1,0.077
"HMDB34120",0,0,"13_1",233.08951,325.7,"Multiple",233.0902,2.96,"Lusitanicoside","C21H30O10","442.18389718","M+H+Na","ISgroup_13_1_9",2226878.8,0.09
"HMDB34119",0,0,"7_1",139.03038,325.3,"Multiple",139.03032,0.43,"Sesamolin","C20H18O7","370.10525293","M+H+2Na","ISgroup_7_8_4",4032339.9,0.03
"HMDB34106",0,0,"1_1",156.05751,403.2,"Multiple",156.059,9.55,"Methyl isothiocyanate","C2H3NS","72.998619791","M+2ACN+H","ISgroup_1_18_6",3602071.6,0.058
"HMDB34098",0,0,"7_1",212.09517,527.9,"Multiple",212.09375,6.7,"Kuwanol C","C25H26O6","422.172938564","M+2H","ISgroup_7_12_10",59140600.5,0.095
"HMDB34094",0,0,"16_1",193.05307,583.3,"Multiple",193.05221,4.45,"Physalin C","C28H30O9","510.188982558","M+3Na","ISgroup_16_12_6",42452086.5,0.053
"HMDB34087",0,0,"6_1",121.03991,187.1,"Multiple",121.03973,1.49,"Glyceollin II","C20H18O5","338.115423686","M+2H+Na","ISgroup_6_5_4",14577832.7,0.04
"HMDB34080",0,0,"17_21",144.10193,516.8,"Multiple",144.1019,0.21,"3-Methyl-12-cyclohexanedione","C7H10O2","126.068079564","M+NH4","ISgroup_17_17_11",5695549,0.102
"HMDB34080",0,0,"17_1",144.10197,300.5,"Multiple",144.1019,0.49,"3-Methyl-12-cyclohexanedione","C7H10O2","126.068079564","M+NH4","ISgroup_17_4_11",90114088.6,0.102
"HMDB34060",0,0,"7_1",177.03615,402.9,"Multiple",177.0353,4.8,"6-O-Acetylarbutin","C14H18O8","314.100167552","M+H+K","ISgroup_7_11_4",14161599.7,0.036
"HMDB34048",0,0,"1_1",377.13312,606.1,"Multiple",377.13594,7.48,"Isoxanthohumol","C21H22O5","354.146723814","M+Na","ISgroup_1_37_14",1595263.3,0.133
"HMDB34048",0,0,"1_5",418.15982,660.4,"Multiple",418.16249,6.39,"Isoxanthohumol","C21H22O5","354.146723814","M+ACN+Na","ISgroup_1_41_16",1499377.6,0.16
"HMDB34048",0,0,"1_1",377.13312,606.1,"Multiple",377.13594,7.48,"Isoxanthohumol","C21H22O5","354.146723814","2M+2Na","ISgroup_1_37_14",1595263.3,0.133
"HMDB34041",0,0,"6_1",121.03991,187.1,"Multiple",121.03973,1.49,"Glyceollin III","C20H18O5","338.115423686","M+2H+Na","ISgroup_6_5_4",14577832.7,0.04
"HMDB34036",0,0,"6_1",256.17549,119.9,"Multiple",256.17333,8.43,"Pitheduloside I","C30H48O5","488.350174646","M+H+Na","ISgroup_6_1_18",2348542,0.175
"HMDB34026",0,0,"16_1",193.05307,583.3,"Multiple",193.05475,8.7,"Glyceollidin I","C20H20O5","340.13107375","M+2Na","ISgroup_16_12_6",42452086.5,0.053
"HMDB34025",0,0,"1_1",377.13312,606.1,"Multiple",377.13594,7.48,"Cristacarpin","C21H22O5","354.146723814","M+Na","ISgroup_1_37_14",1595263.3,0.133
"HMDB34025",0,0,"1_5",418.15982,660.4,"Multiple",418.16249,6.39,"Cristacarpin","C21H22O5","354.146723814","M+ACN+Na","ISgroup_1_41_16",1499377.6,0.16
"HMDB34025",0,0,"1_1",377.13312,606.1,"Multiple",377.13594,7.48,"Cristacarpin","C21H22O5","354.146723814","2M+2Na","ISgroup_1_37_14",1595263.3,0.133
"HMDB34023",0,0,"1_1",182.01478,332.8,"Multiple",182.01578,5.49,"Isosalicin","C13H18O7","286.10525293","M+2K","ISgroup_1_13_2",19337347.5,0.015
"HMDB34010",0,0,"7_1",360.15015,606,"Multiple",360.15268,7.02,"47-Dihydroxy-2-methoxy-3-prenylisoflavan","C21H24O4","340.167459256","2M+H+K","ISgroup_7_12_16",4094981.2,0.15
"HMDB34009",0,0,"7_1",177.03615,402.9,"Multiple",177.03522,5.25,"Trifolian","C17H14O7","330.073952802","M+H+Na","ISgroup_7_11_4",14161599.7,0.036
"HMDB34006",0,0,"6_1",101.10777,525.3,"Multiple",101.10733,4.35,"1-Propylamine","C3H9N","59.073499293","M+ACN+H","ISgroup_6_35_11",2861256.1,0.108
"HMDB33998",0,0,"7_1",289.24859,112.5,"Multiple",289.24751,3.73,"gamma-Tocopheryl quinone","C28H48O3","432.360345402","2M+3H","ISgroup_7_1_25",709336.9,0.249
"HMDB33996",0,0,"3_1",182.03295,579.5,"Multiple",182.0339,5.22,"27-Dihydroxy-46-dimethoxyisoflavan","C17H18O5","302.115423686","M+Na+K","ISgroup_3_1_4",99972193.3,0.033
"HMDB33985",0,0,"16_1",193.05307,583.3,"Multiple",193.05462,8.03,"Mulberrofuran S","C34H24O9","576.142032366","M+3H","ISgroup_16_12_6",42452086.5,0.053
"HMDB33977",0,9,"2_1",87.04461,530.1,"Multiple",87.04406,6.32,"Methyl acrylate","C4H6O2","86.036779436","M+H","ISgroup_2_23_5",2148108.2,0.045
"HMDB33977",0,9,"17_1",87.04463,615.8,"Multiple",87.04406,6.55,"Methyl acrylate","C4H6O2","86.036779436","M+H","ISgroup_17_24_5",4130444.4,0.045
"HMDB33969",0,0,"10_1",137.06315,561.2,"Multiple",137.06206,7.95,"Benzyl isothiocyanate","C8H7NS","149.029919919","M+3ACN+2H","ISgroup_10_26_7",1271881.7,0.063
"HMDB33959",0,0,"7_1",181.12741,209.9,"Multiple",181.12792,2.82,"Isopiperolein B","C21H29NO3","343.214743799","M+H+NH4","ISgroup_7_4_13",5573685.7,0.127
"HMDB33959",0,0,"7_23",181.12744,448.6,"Multiple",181.12792,2.65,"Isopiperolein B","C21H29NO3","343.214743799","M+H+NH4","ISgroup_7_11_13",3202731.1,0.127
"HMDB33940",0,0,"13_1",136.05071,359.6,"Multiple",136.05188,8.6,"Vignafuran","C16H14O4","270.089208936","M+2H","ISgroup_13_2_6",4029238.6,0.051
"HMDB33932",0,0,"5_1",211.05646,651.4,"Multiple",211.05475,8.1,"Cinnatriacetin A","C23H20O5","376.13107375","M+2Na","ISgroup_5_33_6",1798856.3,0.056
