"","X.31","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X.20","X.21","X.22","X.23","X.24","X.25","X.26","X.27","X.28","X.29","X.30","Class","X1","X1.1","X1.2","X1.3","X1.4","X1.5","X1.6","X1.7","X1.8","X1.9","X1.10","X1.11","X1.12","X1.13","X1.14","X1.15","X1.16","X1.17","X1.18","X1.19","X1.20","X1.21","X1.22","X1.23","X1.24","X1.25","X1.26","X1.27","X1.28","X1.29","X1.30","X1.31","X1.32","X1.33","X1.34","X1.35","X1.36","X1.37","X1.38","X1.39","X1.40","X1.41","X1.42","X1.43","X1.44","X1.45","X1.46","X1.47","X1.48","X1.49"
"303",303,"298","10.431","205.07129","Unknown","[M-H]-","","0.58","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","12.3","190715_Smp_FK180310S64C1-25m_B","205.07129:1826872 206.07464:222836 207.078:0","","11.022","11.176","10.45","10.383","10.428","10.422","10.433","10.213","10.277","10.379","10.431","10.429","10.38","10.357","10.405","10.265","10.414","10.255","10.316","10.395","10.344","10.321","10.257","10.369","10.468","10.372","10.389","10.26","10.29","10.314","10.365","10.246","10.172","10.276","10.304","10.098","10.302","10.38","10.271","10.351","10.716","11.017","10.465","10.502","10.83","11.107","10.806","10.137","10.101","10.244"
"304",304,"299","9.757","205.07146","Unknown","[M-H]-","","0.74","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","25.76","190715_Poo_TruePooFK180310_DDAneg35","205.07152:1517442 206.07487:167943 207.07823:0","57.03336:11835 57.32991:6484 59.01267:64351 83.04898:12332 87.00765:349049 92.08963:7882 95.45348:7034 97.06479:41189 99.04407:26058 101.02338:10572 105.04056:6840 124.35815:7365 125.05976:47900 127.03918:82517 134.58154:7695 143.07053:602251 145.04977:191138 146.86577:10095 153.54736:8323 166.14233:6937 169.05006:10031 187.06094:26488 191.70361:7404 204.11414:7381 205.0715:39293 205.15938:21569","9.817","9.757","9.572","9.827","9.758","9.736","9.798","9.649","9.792","9.819","9.795","9.814","9.826","9.725","9.633","9.689","9.674","9.816","9.647","9.827","9.805","9.701","9.844","9.781","9.77","9.791","9.876","9.774","9.802","9.766","9.759","9.63","9.727","9.757","9.818","9.628","9.831","9.787","9.726","9.626","9.799","9.742","9.836","9.631","9.758","9.814","9.883","9.534","9.802","9.551"
"305",305,"300","9.551","206.84555","Unknown","[M-H]-","ion correlated with 266; adduct linked to 265_[M-H2O-H]-","0.92","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","8581.37","190715_Poo_TruePooFK180310_DDAneg20","206.84572:648586 207.84907:98230 208.85243:412807","51.91856:7025 56.85774:6238 65.92902:6010 67.67616:8691 74.02747:6711 83.9976:7158 114.72787:7186 116.08531:7303 117.49729:7135 122.49355:8008 128.89122:315882 129.8922:10539 130.88837:705459 146.86598:14411 148.8632:34900 175.56627:7769 187.19989:7897 206.84544:254299 206.85402:19592 206.9514:9060","9.295","9.543","9.161","9.207","9.628","9.643","9.658","9.527","9.578","9.62","9.652","9.601","9.637","9.14","9.42","9.445","9.507","9.616","9.509","9.612","9.697","9.562","9.658","9.656","9.633","9.636","9.678","9.575","9.646","9.644","9.606","9.522","9.588","9.588","9.621","9.49","9.618","9.604","9.589","9.489","9.551","9.551","9.517","9.463","9.551","9.551","9.536","9.564","9.542","9.627"
"306",306,"301","9.556","208.93428","Unknown","[M-H]-","","0.64","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","252.16","190715_Smp_FK180310S62C1-DCM_B","208.93428:511147 209.93763:60544 210.94099:325260","","9.631","9.194","9.282","9.343","9.319","9.324","9.333","9.588","9.64","9.772","9.562","9.622","9.58","10.129","9.451","9.491","9.584","9.509","9.54","9.643","9.728","9.639","9.721","9.688","9.694","9.682","9.785","9.622","9.755","9.598","9.683","9.538","9.588","9.682","9.712","9.537","9.664","9.248","9.665","9.55","9.678","9.591","8.843","9.783","9.577","9.573","9.658","9.793","8.856","9.855"
"307",307,"302","8.362","208.9343","Unknown","[M-H]-","","0.66","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","585.05","190715_Smp_FK180310S64C1-25m_B","208.9343:934243 209.93765:67490 210.94101:301205","","8.595","10.154","8.214","8.203","8.357","8.37","8.361","8.213","8.232","8.243","8.376","9.32","8.368","9.091","8.271","8.236","8.43","8.285","8.202","8.207","8.208","8.265","8.259","8.243","8.254","8.281","8.3","8.209","8.334","8.325","8.215","8.184","8.538","8.242","8.223","8.152","8.321","8.077","8.213","8.218","8.399","8.296","8.437","8.319","8.361","8.31","8.237","8.126","8.193","8.282"
"308",308,"303","19.723","208.95276","Unknown","[M-H]-","","0.22","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","5.92","190715_Poo_TruePooFK180310_DDAneg20","208.95276:336416 209.95611:0 210.95947:0","","19.722","19.832","19.467","19.779","19.905","19.876","19.73","19.537","19.935","19.488","19.684","19.743","19.946","19.701","19.723","19.71","19.776","19.877","19.723","19.75","19.565","19.592","19.789","19.784","19.588","19.651","19.549","19.896","19.777","19.454","19.659","19.723","19.492","19.641","19.91","19.852","19.718","19.419","19.723","19.63","19.659","19.723","19.7","19.78","19.641","19.731","19.723","19.812","19.723","19.734"
"309",309,"304","15.915","209.00876","Unknown","[M-H]-","","0.68","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","2015.24","190715_Smp_FK180310S62C1-DCM_B","209.00876:304757 210.01211:0 211.01547:0","","16.418","16.473","15.726","15.872","15.927","15.94","15.94","15.773","15.801","15.858","15.907","15.899","15.8","16.338","15.87","15.754","15.809","15.84","15.73","15.858","15.846","15.83","15.856","15.826","15.89","15.913","15.912","15.846","15.877","15.792","15.878","15.763","15.897","15.854","15.82","15.768","15.851","15.778","15.846","15.772","16.2","15.742","16.231","16.369","16.17","15.915","16.267","16.353","16.285","16.475"
"310",310,"305","2.414","209.04527","Unknown","[M-H]-","","0.2","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","1666.11","190715_Poo_QC-KM1906_F","209.04527:304437 210.04862:0 211.05198:0","","2.522","2.671","2.431","2.354","2.427","2.407","2.414","2.395","2.508","2.343","2.403","2.425","2.319","2.401","2.457","2.435","2.33","2.315","2.388","2.392","2.402","2.341","2.51","2.462","2.459","2.338","2.359","2.355","2.357","2.407","2.444","2.392","2.404","2.311","2.438","2.368","2.435","2.448","2.411","2.344","2.414","2.414","2.445","2.48","2.848","2.414","2.432","2.503","2.438","2.571"
"311",311,"306","9.45","209.94144","Unknown","[M-H]-","","0.24","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","434.86","190715_Poo_QC-KM1906_D","209.94144:97196 210.94479:227414 211.94815:0","","9.111","10.109","9.342","9.328","9.427","9.32","9.448","9.604","9.67","9.314","9.359","9.416","9.466","9.449","9.405","9.491","9.353","9.739","9.463","8.237","8.253","9.639","9.736","9.484","9.337","9.342","9.357","9.314","9.264","9.367","9.315","9.491","9.387","9.295","9.743","9.444","9.694","9.248","9.543","9.458","9.949","9.45","9.253","9.356","10.03","9.784","9.566","8.996","9.681","9.9"
"312",312,"307","9.508","210.84212","Unknown","[M-H]-","","0.82","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","1312.43","190715_Poo_TruePooFK180310_Fullneg60","210.84212:312570 211.84547:0 212.84883:635649","","9.31","9.528","9.191","9.192","9.507","8.357","9.525","9.527","9.578","9.62","9.64","9.622","9.533","9.17","9.405","9.43","9.507","9.616","9.509","9.612","9.543","9.562","9.643","9.641","9.633","9.636","9.678","9.56","9.646","9.644","9.606","9.522","9.588","9.588","9.621","9.505","9.618","9.62","9.589","9.489","9.508","9.508","9.517","9.554","9.508","9.508","9.536","9.38","9.542","9.642"
"313",313,"308","13.789","210.9077","Unknown","[M-H]-","","0.56","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","1283.05","190715_Poo_QC-KM1906_D","210.9077:343182 211.91105:0 212.91441:0","","14.657","14.571","13.726","13.749","12.95","12.931","12.928","13.814","13.833","13.866","12.927","12.935","12.923","13.708","14.297","13.806","13.871","13.823","13.771","13.767","14.172","12.972","14.041","13.789","13.739","13.81","13.906","13.789","13.898","13.824","13.8","13.714","13.884","13.877","13.877","13.762","13.833","13.808","13.767","13.808","13.979","13.789","14.273","14.332","13.646","13.989","14.208","14.256","14.233","14.437"
"314",314,"309","8.952","210.93121","Unknown","[M-H]-","","0.8","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","234.15","190715_Smp_FK180310S64C1-25m_B","210.93121:348833 211.93456:0 212.93792:74797","","10.231","10.154","9.297","9.343","9.708","9.718","8.935","8.228","8.263","8.258","9.71","9.622","8.986","10.16","9.007","8.926","8.278","8.239","8.156","8.285","8.148","8.25","8.277","8.228","9.709","8.296","8.269","8.194","9.725","8.295","8.336","8.184","8.215","9.682","8.238","8.152","9.664","9.681","8.853","8.218","8.952","8.952","9.671","9.813","8.952","8.952","9.673","9.043","9.681","9.825"
"315",315,"310","8.218","211.78603","Unknown","[M-H]-","","0.56","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","2329.31","190715_Poo_QC-KM1906_F","211.78603:233512 212.78938:0 213.79274:537489","","8.897","8.983","7.911","7.916","8.207","8.235","8.218","7.909","7.975","7.956","8.145","8.194","8.236","8.817","7.951","7.963","8.278","7.997","7.93","7.933","8.178","8.114","7.985","8.062","8.134","8.052","8.026","8.01","7.986","8.067","8.246","8.109","8.139","8","7.966","7.908","7.989","8.138","8.032","7.992","8.218","8.218","8.753","8.86","8.218","8.218","8.73","8.847","8.75","8.929"
"316",316,"311","3.079","212.07474","Unknown","[M-H]-","","0.32","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","7.96","190715_Poo_QC-KM1906_E","212.07474:20413336 213.07809:2278074 214.08145:855140","","2.935","2.992","2.568","3.854","3.099","2.65","2.435","3.767","3.105","3.122","3.074","3.038","3.069","2.849","3.041","3.017","3.128","3.121","3.001","3.006","3.152","2.752","3.058","3.078","3.262","3.032","3.809","3.151","3.449","3.004","3.061","3.173","3.439","2.417","2.991","3.116","2.741","3.153","3.141","3.016","3.106","3.075","2.902","3.03","3.043","3.06","3.131","2.945","3.138","3.137"
"317",317,"312","5.492","212.0748","Unknown","[M-H]-","","0.32","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","3.88","190715_Poo_TruePooFK180310_Full2","212.0748:13580131 213.07815:1165968 214.08151:531344","","5.473","5.425","5.521","4.594","6.393","5.513","6.379","5.446","5.347","5.319","5.5","4.678","5.507","5.444","5.38","5.605","5.459","5.108","5.462","5.404","5.549","4.254","7.271","5.452","5.531","5.504","5.419","6.035","5.467","5.393","5.447","5.372","6.897","3.979","5.571","5.475","5.434","5.497","4.625","6.204","5.452","5.509","5.391","5.476","5.533","5.513","5.436","5.492","5.48","5.422"
"318",318,"313","3.094","212.83452","Unknown","[M-H]-","ion correlated with 319","0.22","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","3261.15","190715_Poo_QC-KM1906_F","212.83452:1490756 213.83787:0 214.84123:1840151","","3.094","3.22","3.073","3.065","2.761","2.403","3.274","3.157","3.094","2.97","3.11","4.137","2.478","3.095","3.094","2.941","3.094","3.094","3.415","3.006","3.094","3.094","3.094","3.094","3.094","3.094","3.11","3.094","2.63","3.094","3.094","3.094","3.094","3.094","2.96","3.094","3.094","3.094","3.094","3.094","3.094","3.242","3.022","3.12","3.094","3.094","3.008","3.066","3.049","3.167"
"319",319,"314","8.442","212.93967","Unknown","[M-H]-","","0.24","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","788.66","190715_Smp_FK180310S62C1-DCM_B","212.93967:203620 213.94302:0 214.94638:82268","","7.851","10.154","8.412","8.446","8.447","8.436","8.431","8.458","8.46","8.518","8.44","8.442","8.416","7.807","8.408","8.636","8.446","8.406","8.247","8.285","8.315","8.417","8.259","8.32","8.315","8.373","8.421","8.38","8.289","8.295","8.442","8.229","8.538","8.394","8.485","8.227","8.351","8.354","8.379","8.218","9.06","8.442","8.828","8.605","8.029","8.445","7.83","8.096","8.442","8.132"
"320",320,"315","9.173","213.07808","Unknown","[M-H2O-H]-","adduct linked to 347_[M-H]-","0.26","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","3.31","190715_Poo_QC-KM1906_E","213.07808:889286 214.08143:355350 215.08479:140317","","9.218","9.224","9.404","9.509","9.754","9.74","9.166","9.047","9.119","9.849","9.192","9.176","9.197","9.17","9.038","9.124","9.26","7.786","9.078","8.916","9.173","10.019","7.88","8.815","9.031","8.804","7.89","9.819","9.787","8.984","8.948","9.259","9.173","7.985","9.021","8.768","8.997","8.755","9.832","9.173","9.211","9.137","9.173","9.175","9.186","9.092","9.202","9.365","8.811","9.276"
"321",321,"316","8.13","213.78372","Unknown","[M-H]-","similar chromatogram in higher mz_318","0.84","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","3619.69","190715_Poo_QC-KM1906_F","213.78372:443215 214.78707:74129 215.79043:316093","","8.928","8.953","7.942","7.916","7.949","7.901","7.907","7.909","7.975","7.956","8.136","7.886","8.17","8.786","7.982","7.933","7.991","7.982","7.93","7.994","7.981","7.977","7.955","7.984","8.12","8.082","8.041","7.965","7.956","7.899","8.048","7.926","7.924","8.016","7.935","7.893","8.11","7.879","7.956","7.901","8.13","8.13","8.678","8.86","7.469","8.13","8.716","8.862","8.75","8.914"
"322",322,"317","11.129","214.04849","Unknown","[M-H]-","","0.2","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","2944.35","190715_Poo_QC-KM1906_F","214.04849:351706 215.05184:0 216.0552:0","","11.129","11.461","10.98","10.489","10.898","10.664","11.507","10.591","10.655","10.651","10.958","10.685","11.281","12.091","10.951","10.492","10.685","10.813","10.517","10.181","10.671","10.85","10.668","10.542","10.74","11.166","10.54","10.609","10.607","10.511","10.652","10.541","10.602","10.533","10.666","10.737","11.044","11.129","10.573","11.138","11.129","11.129","11.309","11.403","11.129","11.129","11.323","11.382","11.289","11.443"
"323",323,"318","8.496","214.78288","Unknown","[M+Cl]-","adduct linked to 242_[M-H]-","0.24","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","4198.29","190715_Std_H2OinMatrix_1","214.78288:688865 215.78623:151490 216.78959:642447","","8.988","8.878","8.047","7.946","8.277","8.277","8.485","8.496","8.496","8.107","8.306","8.307","8.435","8.909","8.104","7.963","8.496","8.118","8.081","8.496","8.496","8.326","8.123","8.496","8.496","8.496","9.112","8.102","7.986","8.496","8.496","8.274","8.496","8.197","8.042","7.983","8.14","8.032","8.379","8.496","8.496","8.386","8.768","8.845","8.496","8.496","8.73","8.815","8.75","8.944"
