454	19.566	195.9744	Unknown	[M+H]+		0.22	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	19.32	190715_Smp_FK180310S80C1-25m_A	195.9744:237052 196.97775:47155 197.98111:28215		2285023	721787	1044455	849554	283398	228347	277198	547903	3523448	4729302	170786	923884	2380168	197778	1142558	991964	1799615	2491755	659379	1299225	16976	1411358	1473855	783596	3583341	818628	3753210	1162795	5201624	1889693	2046778	241273	216552	1439875	4330056	796104	2137477	135926	1411960	1138952	544404	503491	423536	494608	553675	217324	391187	329352	303539	954684	1305067.15984375	1267403.55526754
455	4.648	196.00406	Unknown	[M+Na]+	adduct linked to 339_[M+H]+	0.36	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	10.95	190715_Poo_QC-KM1906_E	196.00406:188541 197.00741:16493 198.01077:10039		7464	1467474	3140969	2831772	6637	3931	13402	7624	468103	255910	2594	9591	2942	23342	75734	34563	674718	566728	699153	14551	304741	17764	560679	972677	1894198	20398	0	28188	259387	505708	414476	10957	25925	0	9559	492783	447314	0	0	17265	0	0	1262462	643863	22536	10066	2006779	1188523	1319677	1418040	483223.292871094	742358.750368745
456	9.041	196.00674	Unknown	[M+H]+		0.56	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	134.72	190715_Smp_FK180310S80C1-25m_A	196.00674:3337517 197.01009:252974 198.01345:2788803		57696448	85087744	29430896	25502948	7462808	3322467	13480849	9795884	17336974	61011796	3114442	5440796	21438208	31344472	24625058	39341380	44097184	12192085	21108104	7865734	14468777	32779010	15689300	3507808	23089476	21842738	20265758	9224260	36334432	30435888	82064456	11812831	19110580	19661860	44352920	42348936	17591674	35568532	16913262	30436070	0	0	32555960	106239920	0	0	72445832	71344816	54129028	53278696	28763781.945	24429582.3004171
457	9.592	196.00688	Unknown	[M+H]+		0.7	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	255.12	190715_Poo_QC-KM1906_D	196.00688:3783311 197.01023:383541 198.01359:1728987		36432108	49308316	18980990	31757952	67917	7427190	9280091	564533	36438224	58427852	10062390	51964	14717445	16242168	24625058	39341380	44097184	62424992	32878	24111608	14668251	59018128	46547748	11023966	49904492	27093286	59257976	41840796	64447668	50020436	44392892	14199248	39872196	73829328	52971388	822341	37412952	40055164	44725956	21654210	11623	17905	32555958	123274528	0	18083	68448960	65006036	32516786	73502472	33470060.2406641	26110530.2799058
458	6.686	196.02075	Unknown	[M+Na]+	adduct linked to 340_[M+H]+	0.26	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	8.51	190715_Smp_FK180310S62C1-DCM_B	196.02075:149701 197.0241:19934 198.02746:0		0	8788	0	20571	40665	7522	112716	82727	2170899	1095183	13634	27745	37715	0	821187	358430	37466	278617	1543282	867118	2512378	731142	193592	1828518	820484	1820697	610171	862498	26087	896381	440190	566604	1361794	147307	324175	14733	0	76740	220138	280284	0	0	0	42100	0	0	0	0	8613	19979	426577.417314453	632793.542324313
459	4.116	196.08296	Unknown	[M+H]+		0.48	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	39.32	190715_Std_H2OinMatrix_1	196.08296:1534761 197.08631:181266 198.08967:59417		2124772	31581798	20075656	23561656	486902	594927	343925	4272227	2718833	3932800	273475	298599	741832	2058455	323039	823162	13714223	14058026	3645756	356349	5846735	333179	2611188	3976720	779342	393222	531194	1205412	5165464	1827840	1755818	7083779	663994	1487983	4661204	8575684	2526607	841746	1295746	3454795	310360	149306	20163966	27064566	220487	332317	22632284	599608	38051968	22729374	6265166.031875	9391730.52785747
460	4.825	196.10823	Unknown	[M+H]+		0.22	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	17.35	190715_Smp_FK180310S62C1-25m_C	196.10823:998361 197.11158:316406 198.11494:92609		387187	526700	1921743	2860780	213774	413272	384426	5293969	2578894	1008360	309435	364388	1238052	1978592	731352	935640	8081150	5153170	27179572	1016114	3056151	2285644	1314247	2724311	3811902	1990786	507828	848652	655822	649142	1302911	3082550	1021759	1123066	1351700	4799656	11679715	2140671	457211	363800	238074	337181	222968	473611	320545	374331	547851	1034304	227584	946398	2249338.8703125	4191449.17157482
461	9.834	197.00841	Unknown	[M+K]+	adduct linked to 382_[M+Na]+	0.44	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	11.58	190715_Smp_FK180310S77C1-25m_A	197.00841:1531966 198.01176:754194 199.01512:654808		13725182	4156488	2945530	6392750	4369331	2224045	1211500	2778222	2613347	9526940	2814197	4781693	6765949	1277845	6018585	5761352	7947749	15015121	1838224	3742897	1719339	16444214	15348795	240460	11740984	3235260	10135463	10307173	15216559	4231126	6496408	943066	1413294	21573198	19871516	1599877	12017707	3157396	16159326	2231135	2948302	6572144	8156410	1521405	3947390	7163188	7170784	2180818	11833238	1405257	6657763.5775	5446042.64999869
462	14.351	197.00848	Unknown	[M+H]+		0.2	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	6.47	190715_Smp_FK180310S80C1-25m_A	197.00848:996934 198.01183:141330 199.01519:144390		15049484	17314108	3759878	7283065	2349540	1044505	921863	1810611	3365702	5665116	1113618	2313782	2489390	6643924	5132821	11129521	9402432	5411900	2016550	2132826	442062	13973967	5634078	294210	10084733	2738851	8452104	3686290	6646682	4014248	3220566	2444033	1251481	18024938	8580064	1930487	4273747	1952492	10726756	4563851	4266040	11715574	5986838	18946178	3409191	7648230	4904006	14546892	10490286	5441278	6132815.745	4857390.75857348
463	12.78	197.00864	Unknown	[M+H]+		0.32	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	12.19	190715_Poo_TruePooFK180310_Full3	197.00864:1315628 198.01199:168617 199.01535:257084		5620933	10928648	3024912	4472468	1857607	3380212	4957128	2929546	7626882	12743735	4444260	1789462	4644710	2082083	3370459	5093939	12364558	6029084	1243020	2776719	2716354	6783115	8382134	952184	6909805	1824465	11340656	3911927	17085748	3555950	6697188	2061320	1695115	15457513	7610320	3448831	10338351	4942805	10537558	5890085	5162597	8028316	4983468	6933126	5518952	8499284	16047298	12408089	3410363	6091339	6212092.3925	4022224.48389311
464	6.495	197.11441	Unknown	[M+H]+		0.22	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	10.91	190715_Poo_TruePooFK180310_DDApos50	197.11441:685241 198.11776:107301 199.12112:122821	50.14565:6377 58.03354:6620 67.05508:14682 67.90285:5870 68.92975:7694 71.77404:7034 79.05502:8030 81.07053:19014 85.08875:6904 93.07038:7384 93.8195:7007 95.08613:28777 97.06529:8445 109.06498:9971 109.10164:21828 114.9558:11502 119.08619:10848 123.08083:26984 132.16121:7056 132.966:69542 137.05978:9440 137.09634:21933 139.07541:13441 150.97668:41170 152.05667:11980 166.03595:7410 168.9873:12773 179.11838:9221	1450911	1354494	1317218	1899831	3078094	1205070	1828886	3017296	2529404	1473100	716508	5291954	3900516	968018	932617	1550691	1805009	1581454	1828215	12974742	1191197	1591332	3292420	1938495	1549738	1428400	1901654	2008700	2515322	2451641	1726801	3312813	2531837	3315071	2851518	3307168	1913046	2932206	753601	10700121	856983	1096310	1749149	804628	1371479	680002	1267697	793542	1754892	1102532	2307886.38625	2192478.8785051
465	8.602	198.01082	Unknown	[M+H]+		0.34	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	36.18	190715_Poo_QC-KM1906_F	198.01082:2193447 199.01417:219764 200.01753:524532		280093	510886	6604283	22713368	3628322	4159285	2904399	13010970	13981129	55094340	2566312	2091500	10744186	44999	8337608	12327100	11797519	29218812	7714504	5816118	2223970	30439170	11862929	2578792	18305832	6238592	17541634	30564962	48236992	6225180	17116222	4837889	9288497	9217990	39002204	6690674	6953092	18399190	13488280	10748662	407419	719763	187880	946358	158582	816261	175263	570676	475421	417613	10567634.5285156	12495407.2527505
466	11.381	198.03981	Unknown	[M+H]+		0.58	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	16.95	190715_Smp_FK180310S62C1-DCM_B	198.03981:481616 199.04316:99663 200.04652:26862		7330713	2590690	5456102	1570714	179469	309491	234002	9056463	3018380	2545038	215294	271389	397240	4689800	4140314	2064471	6277848	4461670	5469889	9840495	5525054	4906116	3630561	4920358	9001799	4762618	4600334	3856955	5277214	3677084	9448369	8350615	9918041	2013919	2334398	5347662	2541659	4459670	5941826	4603657	4680894	3181710	5986336	3433106	3468817	1520386	4955687	1220891	6659381	2390598	4254703.7203125	2621135.80371819
467	4.042	198.07961	Unknown	[M+H]+		0.26	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.36	190715_Smp_FK180310S62C1-25m_A	198.07961:130824 199.08296:163459 200.08632:41651		21050	25866	2514842	3194109	84320	73396	91689	646327	334203	357479	59487	91614	133958	22367	56081	129249	1949115	1057856	1048793	140098	709869	217997	780693	595765	761930	134327	49669	111566	370416	452366	491711	428750	321668	349605	262723	773442	921362	292788	323440	671472	12078	21761	25988	673249	9745	10717	474341	13580	990181	6995	465841.801894531	628957.783607312
468	4.829	198.09868	Unknown	[M+H]+		0.3	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	37.96	190715_Std_4uMStdsMix2InH2O_1	198.09868:1347231 199.10203:287219 200.10539:70230		364828	4630030	2058891	5029222	63552	182101	78068	1268092	541347	436313	177828	136347	294043	283764	262820	1542185	1769847	370362	2146778	982030	7146347	1122295	964536	764979	3620573	524980	667927	1125414	2692567	192278	299011	714023	258016	540223	278328	900784	2525229	292423	796091	218197	159910	213380	183769	135879	33913008	33540914	33865084	32639608	2269096	1881372	3741293.7775	8974094.55415664
469	7.488	198.09871	Unknown	[M+H]+		0.26	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	12.26	190715_Smp_FK180310S62C1-DCM_B	198.09871:293444 199.10206:197356 200.10542:91012		314056	1212032	1718709	1724807	88397	172603	130578	1153623	2431894	2293302	89572	124075	98748	529009	388983	167090	2580696	197811	2276566	1918925	7146347	769265	417971	1070800	281275	786387	159357	729048	3235567	4713326	4613062	2340907	135138	1226927	349380	308721	361908	996836	2305367	169618	203875	82924	1624679	400693	21020	72625	1093910	773410	1534532	1679597	1184318.93933594	1412030.02674308
470	7.283	198.12413	Unknown	[M+H]+		0.78	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	14.46	190715_Smp_FK180310S62C1-DCM_A	198.12413:383441 199.12748:145327 200.13084:55984		553350	5356222	6526417	6535646	199917	296257	159157	3888429	4829086	3382609	134846	188414	181741	2178158	3183972	2844855	3768145	3369116	5688683	7490199	6043522	3838925	2891687	4265334	5122322	3440774	6140392	3927669	3436541	3137639	4080663	5803726	4447717	3251909	3262965	3809114	3825905	3806237	4480115	4308468	312157	337270	4454669	3166813	169465	150807	6110109	4975159	4735933	2629062	3422365.716875	2028545.30690884
471	9.51	198.99702	Unknown	[M+Na]+	adduct linked to 515_[M+K]+	0.88	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	30.8	190715_Poo_TruePooFK180310_DDApos20	198.99715:912934 200.0005:533624 201.00386:490539	56.17942:8403 61.21737:7263 70.01752:7206 70.82835:6852 71.01849:8456 74.38158:7435 83.23295:7606 103.60845:6845 115.95767:7808 119.30064:7147 121.10162:7484 123.08074:15327 133.96762:11751 134.95474:35866 134.9635:58285 134.99908:34384 139.07585:8838 140.00414:16320 150.06841:7922 151.79556:12089 152.96523:191868 152.97401:44449 153.00966:23460 157.9705:65403 157.978:10577 158.01505:215119 167.0209:7092 170.08669:7826 170.97571:247845 170.98363:11236 174.23975:6375 175.98111:721196 176.02556:236272 181.08633:23858 193.99168:740226 194.08897:9083 198.99699:42376 199.04182:23948 199.09686:19355 199.10776:9749 199.18059:11016	8040478	15323828	7322052	9958618	7713370	7440252	5315694	6884140	7078477	18306168	6989941	8044066	9309448	7897660	6730138	12899898	9823948	17196062	2944342	4041434	2755991	12351725	13126392	244609	13247335	5339037	21195466	7774270	3297842	10203345	9002652	3584443	2712178	14781596	15141087	4923366	3550335	11247495	12589389	9493533	204180	1291588	8565098	22585840	421959	1014203	6359008	9253108	12664220	25716376	8877953.649375	5776322.13296266
472	9.802	199.04137	Unknown	[M+H]+		0.36	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	15.11	190715_Smp_FK180310S77C1-25m_A	199.04137:957095 200.04472:355759 201.04808:321166		6832003	1131197	3012164	4802821	2714745	1964854	809100	5139256	2779626	12313902	2783197	3670445	7726828	28612	2430528	5141541	4477082	8903701	1028365	2925248	790807	9938108	7817662	288694	8870657	3629708	10228815	4931195	10778551	5511852	5895698	997161	1344672	12352149	11650491	1973377	5575918	5747942	7762936	3502882	4399984	12351412	4498242	31231440	8619574	4669286	5191996	21184616	6313683	13803270	6249359.80933594	5553825.82158405
473	14.394	199.04149	Unknown	[M+H]+		0.22	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.1	190715_Std_H2OinMatrix_2	199.04149:1055077 200.04484:234298 201.0482:346234		6839595	26355106	9697126	6419619	1364108	802312	588169	3455557	3864814	2967737	826058	1145771	2448932	5959952	3075470	6182430	4369339	6882838	2356819	612137	411107	3389664	1713800	229499	2960245	722288	4078129	2173964	2492039	5237396	4221574	959041	362709	5037224	3569310	1040185	1904859	1545083	2538148	2913046	3069436	8967107	6426030	13976580	2531730	6564572	7627758	15450244	4874082	9361931	4451253.3575	4585401.80878067
474	12.828	199.04158	Unknown	[M+H]+		0.32	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	9.87	190715_Poo_TruePooFK180310_Fullpos60	199.04158:669252 200.04493:149905 201.04829:175290		2438836	10849103	4746521	1921524	685630	2927785	2402739	3277938	4174694	6075340	3274746	1342624	3500755	2486914	2488157	3355503	5333594	4842362	1884717	2348881	1103133	4360636	3328647	400752	4062494	2144300	4333344	1490470	8045187	3444140	4786482	1267615	1067255	4957752	4054343	2265544	4585271	5074050	3790354	6099660	2340789	9697296	3050743	7006436	3280576	6461979	1943152	13240987	2612510	10863499	4030355.21625	2716722.40890714
475	9.641	200.99434	Unknown	[M+Na]+	adduct linked to 518_[M+K]+	0.88	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	20.06	190715_Std_H2OinMatrix_2	200.99434:814117 201.99769:150410 203.00105:158642		5637580	3916707	3231965	5584216	3586310	3139326	2605451	4130716	3623057	6848922	475550	3483473	2705555	2773171	352394	4800136	4670781	5648628	1194392	2042538	914433	5856362	4655144	69591	5735276	2250350	7640802	2988774	6006097	4480713	3935814	1145626	937498	5800175	6370236	2191458	3821067	5000306	4093740	4435477	554134	881690	4857672	12825894	45993	55352	4317818	13288353	5938977	13877548	4108464.79640625	3078838.91558331
476	6.581	201.02507	Unknown	[M+H]+		0.58	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	12.69	190715_Poo_QC-KM1906_D	201.02507:738790 202.02842:59575 203.03178:71429		137044	14389310	10481852	9628833	77435	108174	102157	1870575	990963	1006627	95503	57796	191713	33023	539955	480452	4902144	2140402	1769484	458057	2396178	942747	2126452	1737110	2844294	378715	141780	325952	377496	593972	720260	137808	239788	240582	239771	2167157	2193518	38019	786434	1277313	149963	191535	9963574	8447555	105418	284259	10400026	10185582	10907839	9268437	2585420.6390625	3877077.37844604
477	9.48	201.12343	Unknown	[M+H]+		0.3	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	15.4	190715_Poo_QC-KM1906_D	201.12343:487146 202.12678:89679 203.13014:0		829188	5673368	3744736	3782689	764873	848334	535845	1051663	833426	13959	651426	721032	606520	919117	1287099	1169671	3022698	1891014	2322374	320035	47196	251500	1330045	1349266	97083	266400	65647	264639	673320	1493278	1536498	1527173	98118	54875	67821	1096613	1978849	100778	29005	497001	907780	349963	499968	501536	1371761	528919	437381	148509	1699134	195069	1009083.82740234	1110289.47786341
478	9.635	202.04062	Unknown	[M+H]+		0.3	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	10.48	190715_Smp_FK180310S77C1-25m_A	202.04062:163685 203.04397:24443 204.04733:18715		24273	82155	31785	1322790	611288	296032	217378	453407	406744	3266924	393820	376257	220155	41937	77532	2094475	717424	2596152	115348	107020	23418	2223528	1179212	13631	402898	167381	3220742	1698599	2791090	240479	344385	58335	71787	3417182	1873568	62662	176515	279163	1655593	91923	60816	100935	27721	224473	53680	219121	31249	188805	36064	308054	693918.176132813	982618.875379485
