"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","File type","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample","Sample"
"349","8.998","232.92462","Unknown","[M-H]-","","0.34","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","5.61","190715_Smp_FK180310S62C1-DCM_B","232.92462:195456 233.92797:0 234.93133:52230","","0.8","0","0.3","2","4.8","3.5","5.4","0.5","0.5","7","1.6","1.3","1","0.2","1.7","7.3","1.9","5.5","1.2","6.5","2","1.2","8.9","10.3","1.4","2.1","6","2.3","5.4","6.7","0.7","8","5.3","1.4","2.1","3.4","5.3","1","2.6","2.4","0","0.8","0","0","0","0","0.6","0.7","0","1"
"350","9.282","236.11398","Unknown","[M-H]-","similar chromatogram in higher mz_407","0.22","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","222.74","190715_Poo_QC-KM1906_F","236.11398:138684 237.11733:0 238.12069:0","","0","9.9","11.6","12.7","1.8","2","0.8","3.3","680.5","2.8","1.3","2.3","1.5","0.9","1.3","0.7","8.7","3.9","3.6","0.7","4.3","3","785.2","927.2","3.4","1.5","1.8","2.2","1.3","0.6","2.6","1.3","1.6","0.9","1.6","3.6","3.5","0","0.6","2.7","0","0","0","0","1.5","0","0","0","1.2","2.3"
"351","14.227","238.89125","Unknown","[M-H2O-H]-","adduct linked to 377_[M-H]-","0.7","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","1722.35","190715_Smp_FK180310S80C1-25m_A","238.89125:1785611 239.8946:109334 240.89796:550809","","18.3","17.2","8.7","1.3","58.1","10.8","17.5","1.7","6.7","37.3","15","21.9","68.3","1907.7","1080.1","33","4461","8.4","8.5","3499.6","6.8","20.4","5.3","6.3","22.2","6.5","9.3","32.8","3689.4","15.9","23029.8","3.6","2.5","8.3","103.9","2.3","3.2","1189.1","0.3","3563.4","10.3","0","4.7","4632.7","4.8","1.4","3185.5","4226.7","9.9","5274.6"
"352","19.3","238.94841","Unknown","[M-H]-","","0.22","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","11.67","190715_Smp_FK180310S80C1-25m_A","238.94841:417108 239.95176:130235 240.95512:74877","","11.8","3","1.1","2.1","0.4","1.1","2.8","0.9","26.7","18.7","1.3","1.5","0.2","1","1","1.7","2.1","0.2","2.2","1.7","0.7","2.7","2.3","2.4","12.1","1","6.3","2.5","9.9","12.8","10.9","2.1","4.4","2.2","12.6","1.8","3.4","12.7","2.4","0.5","2.3","0.6","3.7","1.7","1.5","0.6","1.2","0.7","2.9","2.4"
"353","19.684","239.92972","Unknown","[M-H]-","","0.26","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","1293.67","190715_Blk_KM1906U14-Blk_C","239.92972:536008 240.93307:0 241.93643:0","","18.2","2.8","4","1.4","3.5","2.2","0.7","1.6","9.8","7.4","0.6","13.7","26.7","1.5","1.8","3.5","1.5","4252.3","1.9","11.6","2","3.3","12.8","5","14.2","16.6","13","2.6","5704.6","7.3","34.3","1.8","11.1","1.8","23.6","2.8","13.3","6679.9","3.1","3.8","2.1","0","3.4","0","1.7","3.1","2.8","0","1.6","1.6"
"354","14.528","240.87079","Unknown","[M-H]-","","0.3","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","1092.87","190715_Std_4uMStdsMix1InH2O_1","240.87079:346057 241.87414:0 242.8775:148805","","3.1","0","7.3","15","6.2","2.9","6.8","9.2","1264.3","8.7","6.3","1.9","1.2","1252.1","2.6","1170.1","3","1794.9","1573.6","11.6","3.8","1417.1","2362.2","4.3","875.8","11.4","0","13.7","11.8","4.6","12.3","15.7","7.4","13.5","15.4","3507.8","4.5","11.5","6.4","11.3","4.7","0","14.4","3.9","1113.8","3.3","43.6","4.7","28.6","7.1"
"355","6.933","242.07832","w/o MS2:Ingalls_Cytidine","[M-H]-","","0.3","False","7.942","242.07809","","","","","530","True","True","False","","False","False","null","null","100","100","null","null","null","55.58","190715_Std_4uMStdsMix2InMatrix_1","242.07832:2898527 243.08167:353125 244.08503:0","","0","18.2","33","32.6","1.3","1","0.8","1.4","3","1.7","1.1","0.7","0.4","0.9","0","1","8.5","1","1.9","1.4","25","1","1","1.4","2","1","1.4","1.5","1.6","1.1","0","0","0","1.2","1.3","6.5","6.3","0","0.9","1.7","1.3","0","11.4","10.8","139.1","172.9","162","176.4","15.1","15.9"
"356","9.591","242.07994","Unknown","[M-H]-","similar chromatogram in higher mz_413","0.38","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","5.02","190715_Smp_FK180310S62C1-DCM_B","242.07994:141819 243.08329:0 244.08665:0","","0","0.8","0","1.2","3.3","1.1","3.2","3.1","4.6","4.5","1.7","0.7","0.4","0","1.1","0.4","6.6","5.5","6.9","0.9","10.6","7.2","4.3","4.5","6.3","3.2","4.4","4.9","0.4","0.6","1.9","0.9","2.6","3.6","2.8","4.8","3.7","0.6","3","3.4","0","0","0","0","1","0","1.1","1","1","0.8"
"357","4.743","243.06216","w/o MS2:Ingalls_Uridine","[M-H]-","","0.2","False","5.541","243.0621","","","","","530","True","True","False","","False","False","null","null","100","100","null","null","null","21.34","190715_Std_4uMStdsMix2InMatrix_2","243.06216:1408042 244.06551:98397 245.06887:0","","0.4","14.8","10.6","21.2","0.6","0.5","0.6","0.5","0","1.1","0.4","0.4","0.3","0.6","0","0.5","0.5","0.6","0.7","0","1.7","0.9","0.7","0.5","0.8","0.5","0.5","0.5","2.3","0.6","0","0","0.5","0","0.7","0","0.7","0","1.8","0","0","0","6","8","29.6","39.2","28.2","46.7","9.2","5"
"358","9.776","243.09856","Unknown","[M-H]-","","0.24","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","10.74","190715_Poo_QC-KM1906_E","243.09856:514836 244.10191:70699 245.10527:74841","","0.3","14.9","14.5","12.5","0.3","1.1","0.4","0.8","0.3","0.2","0.8","0.8","0.2","0.3","1.6","0.5","8.1","0.3","4.3","0.3","0.5","0.7","0.3","0.6","0.7","0.9","1.1","0.4","1.9","0.4","0.6","0.4","0.3","0.9","0.3","5.5","0.1","0.3","1.1","0.4","0.5","0.6","9.9","10.3","0.9","0.5","12.4","7.7","14.2","14.4"
"359","11.22","244.01646","Unknown","[M-H]-","","0.24","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","2798.03","190715_Poo_QC-KM1906_D","244.01646:258894 245.01981:121976 246.02317:82972","","0","5177.9","3250.1","3434.3","10.5","7","6.3","13","8.1","25.5","7.6","5.9","5.5","14","0","0","1926","7.8","14.2","12.8","3.7","20","18.6","0","6.6","6.7","11.7","8.5","16.4","0","8","31","7.3","7.8","6.9","10.3","16.3","16.7","9.4","2045.7","0","0","3744.9","4326.8","0","7.4","2424","19.4","3581.4","3642.2"
"360","8.612","244.08272","Unknown","[M-H]-","","0.58","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","187.14","190715_Poo_QC-KM1906_E","244.08272:1633073 245.08607:191517 246.08943:91343","","1.1","5.8","120.4","135.9","3.1","0.2","1.9","10.5","11.2","1.7","5","5.2","5.2","5.4","0.5","2.9","20.6","10.5","4295.3","0.7","1.1","0","12.6","16.2","43","0.4","0.5","0.7","9","17","11.5","0.2","0.5","0.3","13.8","50.8","16.1","1.6","0.8","0.4","2","1.4","124.7","102.9","1.3","0","74","101.3","109.4","88.6"
"361","9.571","245.04324","Unknown","[M-H]-","","0.2","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","785.16","190715_Std_H2OinMatrix_1","245.04324:478856 246.04659:44559 247.04995:0","","0","16.3","1010.9","10.5","0.6","0.2","0.5","1.9","1.3","0.9","1.7","1.1","0.8","2.8","1.4","1.6","2","0.7","0.6","0.8","1163.7","1.9","1.8","2.7","2.3","1.5","2.2","2.1","1.3","0.3","1.3","1.5","1.2","1.3","1.2","3.6","2.4","0.3","1.5","2.9","0","0","21","17.2","1.2","1.9","23.4","20.4","23.2","5544.8"
"362","9.66","246.87073","Unknown","[M-H]-","","0.4","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","967.78","190715_Std_H2OinMatrix_1","246.87073:91231 247.87408:0 248.87744:0","","1139.4","1509.9","9.2","12.1","31.6","5.8","9.6","1026.3","1011","5.6","9.5","4.4","8.3","960.1","2.8","13.4","5","1250","3.8","2.8","3.7","1240.5","1064.5","0","1128.5","11.6","25.4","5.5","1358.3","14.6","20","4.9","0","1806.3","27.7","10.1","831.7","1015.3","1215.1","953.2","0","4.3","14.8","27.4","0","0","17.5","29.1","1824.6","22.1"
"363","19.729","246.92979","Unknown","[M-H]-","","0.38","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","91.99","190715_Poo_TruePooFK180310_DDAneg20","246.9301:4240548 247.93345:576066 248.93681:547801","53.79647:6023 56.47974:6763 56.88921:7484 63.42315:6509 65.71516:6542 66.9238:6717 68.71159:7501 69.53432:5779 73.21109:6557 74.9926:14349 85.32018:6872 93.79071:7822 104.69053:7663 107.89382:6632 111.04001:8057 113.17125:7807 129.3231:7501 133.92897:6783 140.96469:9643 180.05966:9071 180.95752:215115 185.32668:8388 205.45598:7767 206.93701:220903 217.91547:45174 217.9304:44773 219.67772:11142 219.70482:9930 224.94775:366498","57.4","1.5","2.5","2.9","85.1","20.2","23.5","2.6","135.6","145.3","2.5","22.8","1.3","0.5","1.5","2.1","1.4","275.8","1.4","119.6","57.4","2.7","53.5","2.2","8","77.8","80","1.4","212.3","115.3","65.3","0.3","0.2","0.7","71.2","2.2","232.3","168","0.3","0.2","1.3","1.2","1.1","0.7","1.7","1.3","1.3","0.8","1.5","0.5"
"364","9.305","246.98238","Unknown","[M-H]-","ion correlated with 59; ion correlated with 480; ion correlated with 518; ion correlated with 20","0.56","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","1331.07","190715_Smp_FK180310S64C1-25m_A","246.98238:353023 247.98573:0 248.98909:5214294","","4","0.8","1","9.8","1.4","2.3","2","2164.1","2165.5","8.1","5.2","0.8","0.8","754.2","3.4","6","1208.6","13.1","7.2","1912.4","2051.6","7.4","18.6","2034.2","1984.4","1784","3.3","4873.2","18.1","9.9","2224.2","6.3","1884.7","12.3","3882.3","804.2","6.9","2360.5","5070","4.1","0","0","0","0","1.2","0","0","0","0.8","0"
"365","19.766","247.9308","Unknown","[M-H]-","","0.2","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","2085.41","190715_Poo_TruePooFK180310_Full3","247.9308:717379 248.93415:609267 249.93751:0","","12746.9","0","2.1","2.2","23.6","0.6","38.8","2","29.7","57.4","9.1","23.7","75","0","2","1.7","1.5","67.9","2.2","6.3","1.4","2.3","6645.2","4.4","34.4","30.8","11.3","3.7","1148.5","1.4","35.2","3.8","7.6","71.5","81.7","4.1","61.7","11.6","1.7","1.9","0","0","2.4","0","0","0","4.4","0","2","0"
"366","19.496","250.92061","Unknown","[M-H]-","","0.3","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","571.36","190715_Blk_KM1906U14-Blk_C","250.92061:1839808 251.92396:149960 252.92732:0","","174.6","1.1","0","0","1.3","1.1","16","1.1","104.3","0.9","1.1","0.7","0.5","1","0","0","0","133.4","1.2","64.2","7430.9","1","114","21.4","104.9","59.4","140.6","2.3","125.1","2.8","54.7","1.3","2.8","0","1.2","0","130.8","16.3","1.1","0","1.3","1.1","1.1","1","1.9","1.7","3","1.6","0","1.1"
"367","9.355","250.97635","Unknown","[M-H]-","","0.66","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","245.71","190715_Smp_FK180310S80C1-DCM_B","250.97635:387852 251.9797:0 252.98306:128612","","4.1","0.9","0.5","9.4","5.1","1.2","3.6","9.7","9.8","30.8","3.6","3","2.7","3.3","757.1","17.7","3.3","35.1","7.6","9.8","1131.3","7.8","3771.8","6.8","7.3","8.2","23.6","19.1","31.6","3.3","4.2","8.2","2093.1","29.3","4.9","6.9","8.5","8.2","31.6","7","1.6","3.3","1.9","0.9","1.7","1.2","0.9","0.8","2.3","1.7"
"368","13.298","252.8736","Unknown","[M-H]-","","0.3","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","4038.93","190715_Smp_FK180310S77C1-25m_A","252.8736:994397 253.87695:259506 254.88031:579192","","0","0","0","5.1","18.3","20.5","8.7","4028.1","4.5","9.9","7.2","6","2.6","0","6.2","1938.2","11.5","10870.5","20.7","4.2","13","5032.4","15.8","0","3156.8","6.9","3746","10.9","2768.4","4226.4","4.5","10.7","4.9","6890.3","13379.4","4512.7","11.8","4.9","7.4","9.4","0","0","0","0","0","0","0","0","0","0"
"369","7.379","252.88409","Unknown","[M-H]-","","0.54","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","3807.13","190715_Smp_FK180310S64C1-25m_B","252.88409:865027 253.88744:0 254.8908:887550","","0","1.4","1432.5","1912.6","5","8.9","4.5","3993","7.8","6.5","1.2","28.4","4.8","0","12.5","6.2","11","7.8","8916.5","4733.2","124.5","7829","11166.2","43","3795.4","10617.2","4186.5","7","5654.3","2094.2","3.4","8.2","56.5","745.9","5904.1","5060.5","6832.5","6669.3","11079.9","2.5","0","0","0","1.4","0","0","0","0","0","0"
"370","7.959","252.88412","Unknown","[M-H]-","","0.36","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","4841.99","190715_Smp_FK180310S64C1-25m_B","252.88412:935846 253.88747:150385 254.89083:928114","","3.2","7.1","2.4","5","5.4","4.2","2.1","39.4","8.5","19.7","2.7","9.6","2.7","6672.5","15.2","731","4.5","52.8","1376.4","3.4","18148.9","6544.6","9058.1","18343.5","4.4","1.4","5813.6","66.8","0.5","1036.2","3.1","11706.5","9","627.5","33.5","49.5","5948.4","49.4","60.3","1093","0","0","2.2","14","0","7.6","0","14.8","2.1","2.8"
"371","13.653","252.92126","Unknown","[M-H]-","","0.24","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","481.2","190715_Std_H2OinMatrix_2","252.92126:286865 253.92461:129051 254.92797:138866","","4.7","4987.8","8","7.2","3.9","1.6","1.2","2.3","2.8","1.5","9.2","8","0.9","7.1","3.5","1.8","2","10.8","1.7","3.3","0","1.5","4","0","3.6","1.4","4.3","2.7","1.8","1.8","3.5","1.6","6.2","4.6","6.7","4","1.7","3.3","1.8","6.4","4.5","1.2","6.4","19.8","669.8","1.1","3.1","21.4","2.7","28.9"
"372","9.179","252.94173","Unknown","[M+Cl]-","adduct linked to 293_[M-H2O-H]-","0.46","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","48.19","190715_Smp_FK180310S64C1-25m_B","252.94173:204880 253.94508:56580 254.94844:81867","","2.9","0.6","2.3","6.9","2.8","0.7","0.9","7.1","3.6","3.3","0.2","1","0.7","4.2","12.2","5.3","3.3","1.9","5","5.2","3.2","3.1","3.3","5","8.3","4.6","3.3","0.4","2.8","3.2","2.6","5.9","6.9","0.9","2.6","6.6","3.4","2.9","2.7","0.1","0","0.6","0","1000.6","0.8","0","0.5","1.3","0","1.5"
"373","7.98","253.09308","Unknown","[M-H]-","","0.74","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","191.32","190715_Std_4uMStdsMix2InH2O_1","253.09308:2221308 254.09643:150280 255.09979:0","","1.7","8.1","78.7","51.8","12.9","5","1.7","19.3","19.7","21.6","4.7","8.4","2.1","7.5","8.7","9.8","23.1","19.6","21.8","1.4","8.4","3","29.4","28.5","36.4","8.4","10.3","11.5","25","23.2","5950.1","1.5","5.5","7.2","34.1","47.3","41.6","12.8","16.5","21","1.3","1.3","28.9","30.5","179.9","166.1","5","29.2","6.4","30.5"
"374","7.508","254.88196","Unknown","[M-H]-","","0.6","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","3178.68","190715_Smp_FK180310S62C1-DCM_B","254.88196:1068119 255.88531:0 256.88867:0","","1.4","0","4.4","12.2","1.9","2.1","20.3","4229.2","8.6","6445.5","2.5","27.2","2.1","7100.5","2275.2","720.2","6.8","7931.8","4.6","4.2","60.8","35.1","30.2","16.5","4101.1","21.2","6304.4","2147.4","4661.2","4.6","3.4","4033.6","13690.5","6542.3","6583.1","41.8","7219.2","7252.9","1827.6","2.4","0","0","1.6","0","0","0","1.6","2011.9","0","0"
"375","9.827","255.23305","Unknown","[M-H]-","","0.22","True","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","1.61","190715_Poo_TruePooFK180310_DDAneg20","255.23332:579790 256.23667:97024 257.24003:0","52.10659:7902 56.79432:7031 63.56224:6849 71.92282:7270 86.17133:7543 93.13665:6549 96.12029:7740 105.24786:6664 127.62292:6561 167.50011:7599 195.32487:7690 217.37039:7470 217.73578:99454 254.81139:7938 255.08778:15489 255.19749:19482","0","0","1.1","3.3","1.7","0.9","0.7","1.4","2.6","1.8","0.8","1.3","1.7","0.1","0.7","2.1","0.5","12.5","0.6","3.4","3.4","0.4","13.7","3","3","0.6","11.7","1.9","28.6","3.4","0.4","2.4","0.5","0.8","24.8","0.6","1.5","3.2","7","0.4","0.2","1.5","3","0.5","0.2","0.5","2.8","0.7","1.4","0.3"
"376","8.01","255.73582","Unknown","[M-H]-","","0.76","False","null","null","null","null","null","null","999","False","False","False","","False","False","null","null","null","null","null","null","null","2201.43","190715_Poo_QC-KM1906_E","255.73582:220046 256.73917:0 257.74253:614248","","97.3","3004.6","4400.9","4219.9","7","123.2","79.1","2997","1740.2","2363.6","21.2","22.5","25.2","158.2","2293.6","2578.2","2077.8","170.1","2735.6","3030.2","2379.1","2179","2610.4","2026.4","1919.1","2046.4","2165.6","2544.2","2714.6","2513.1","1920.9","2638","2363.7","1859.6","2330","2632.9","2149.7","1491.9","62.3","1491.1","0","18.6","1465.8","1954.1","21.4","0","1933.2","96.8","1868.9","2960.2"
